,U0_Mean_FAN,U0_ShapeFactor_FAN,U10_BandPower_FAN,U10_Mean_FAN,U10_Mean_SLOPE,U10_PeakValue_FAN,U10_PeakValue_REGISTER,U10_PeakValue_SLOPE,U10_RMS_FAN,U10_RMS_SLOPE,U10_SINAD_FAN,U10_SNR_FAN,U1_BandPower_REGISTER,U1_CorrelationDim_FAN,U2_Skewness_REGISTER,U4_ApproxEntropy_FAN,U4_ClearanceFactor_REGISTER,U4_CrestFactor_REGISTER,U4_ImpulseFactor_REGISTER,U4_Kurtosis_FAN,U4_Skewness_FAN,U4_THD_FAN,U4_THD_REGISTER,U6_Skewness_REGISTER,U8_BandPower_FAN,U8_SINAD_FAN,U8_SINAD_REGISTER,U8_SNR_FAN,U8_SNR_REGISTER,U8_THD_FAN,U9_Kurtosis_FAN,Type
10,2.47741935483871,1.00957348081883,12.1673810229836,3.58445747800586,3.37507331378299,3.69012707722385,3.69012707722385,3.61681329423265,3.58464113130179,3.382383512761,-23.8041811784252,-23.8041811784252,5.01030115450391,1.53076355426191,-0.0357924444222131,-0.0010970399871341,1.00517850813895,1.0051648826765,1.00517396173675,2.71536764771304,0.465891479090236,1.18383256671406,-10000.0,-0.180312335381185,11.3692326730416,-10000.0,-21.5649348348376,-10000.0,-21.5649348348376,0.0,2.57750625727122,Amontillado
11,2.56867057673509,1.00511511251954,11.7215241584225,3.49887585532747,3.35738025415445,3.69990224828935,3.69599217986315,3.62854349951124,3.49967063727164,3.3697043935104,-4.45017049280821,-4.45017049280821,4.26644934415647,0.941601559367185,-0.735715422133772,0.0843848920069328,1.00117599063181,1.00117504575,1.00117567555058,3.32512703673919,0.439411228333263,0.699673573759305,0.0,-0.862713112780764,10.9845978342667,-10.2503043460347,-10000.0,-10.2503043460347,-10000.0,-10000.0,3.84804454091898,Manzanilla
12,2.50327468230694,1.0079401589494,12.093962840123,3.52688172043011,3.52619745845552,3.6989247311828,3.69012707722385,3.67546432062561,3.52735454367129,3.53366705423471,-10000.0,-10000.0,4.40408143431014,1.69550065274251,-1.098504645584,0.0160873934134576,1.0040133005357,1.00400482166456,1.00401047178745,2.5200941398044,0.380094942362998,-1.28057998805675,-10000.0,-1.38375302169686,11.6789282000441,-13.7368497706771,4.68035149065554,-13.7368497706771,4.11558410465182,-10000.0,3.70307557201026,Manzanilla
13,2.42781036168133,1.01291172172106,12.0806391053199,3.53040078201369,3.46490713587488,3.69012707722385,3.69012707722385,3.64809384164223,3.53096627351353,3.47170456759194,-8.94530624837358,-8.94530624837358,4.870896460058,1.21857139011485,-0.329383271893973,0.160767869780467,1.00515254032144,1.0051417825424,1.00514895182052,2.84332058979411,0.703273383971099,-5.95553266368418,-10000.0,-0.505629044636035,11.9750995059728,-13.5670064758455,-10000.0,-13.5670064758455,-10000.0,-10000.0,3.03516856146208,Manzanilla
14,2.38049853372434,1.01452157215386,11.892548178955,3.51950146627566,3.29941348973607,3.68523949169111,3.67546432062561,3.52199413489736,3.51997984788164,3.30661035989345,-10000.0,-10000.0,3.60979503758889,1.51686023239663,0.259427318265835,-0.0431200052283325,1.00523232415755,1.00522406578216,1.00522957084606,4.38416674913335,1.00238543649716,4.77034990311634,-0.781466614392959,0.321586112355521,11.6480611219224,-11.5714174200631,-0.809749331410507,-11.5714174200631,-0.809749331410507,-10000.0,3.36113012410769,Manzanilla
15,2.65938416422287,1.0076338425702,12.0162129639767,3.54095796676442,3.35874877810362,3.70478983382209,3.69990224828935,3.57869012707722,3.54137215947708,3.36775186045136,-10000.0,-10000.0,4.29243381714116,1.80617997398389,0.426656188438775,-0.0592656232788138,1.00556640378794,1.00555829367018,1.00556370027044,4.04404779072005,0.757818056144404,-7.17525645257852,0.729747444599075,0.144361781727941,11.7592162639768,-10000.0,-35.986630651629,-10000.0,-35.986630651629,0.0,3.03292269777057,Manzanilla
16,2.49530791788856,1.00504520763689,12.2640731603226,3.57233626588465,3.41739980449658,3.66764418377322,3.67057673509286,3.58260019550342,3.57247796895055,3.42264593379198,-1.45104335141507,-1.45104335141507,3.77692106024618,1.22876762133212,-0.402728477390379,-0.057158413839947,1.00298636136447,1.00298201559384,1.00298491213108,3.58792030008683,0.538100006259317,-10000.0,-5.83774455381928,-0.346630157001198,11.5022851066634,-10.1594960165126,-20.4894591303966,-10.1594960165126,-20.4894591303966,-10000.0,3.03153642700695,Manzanilla
17,2.55899315738025,1.00724043860499,12.2251408424708,3.56955034213099,3.43264907135875,3.68621700879765,3.69208211143695,3.58260019550342,3.5697602903904,3.43895422306326,0.0209544100756792,0.0209544100756792,4.41088734259543,1.21937003496428,-0.447315122914439,0.0335616920830355,1.00475996623744,1.00475250097246,1.00475747700252,3.21810741795844,0.663071900817266,-10000.0,-0.576349242497219,-0.58731526226525,11.6966107024389,-1.58491359513234,26.3695677229765,-4.96735222387258,26.8412117505224,-2.05474141945594,3.22601568604341,Manzanilla
18,2.65288367546432,1.00304600215027,12.2572869586867,3.57556207233627,3.44046920821114,3.67350928641251,3.66568914956012,3.58748778103617,3.57569142305169,3.44575367954963,-2.29137942488091,-2.29137942488091,3.5601193292205,1.57267286751131,-1.03106400790831,0.0727713456260917,1.0032382875284,1.003234782781,1.00323711896412,3.31162231487923,0.703225102638821,-10000.0,0.065900388625792,-1.03088870528105,11.6510761096316,-10000.0,-3.92148874529552,-10000.0,-21.4803564012207,0.0,2.28565378858204,Manzanilla
19,2.57913000977517,1.00547052419984,12.3632120973753,3.55645161290323,3.43030303030303,3.67546432062561,3.67448680351906,3.59726295210166,3.5567055295746,3.43584314430314,-1.62222961004322,-1.62222961004322,3.6263204989294,1.71919205351736,-0.828780464639755,-0.239687006054905,1.00238166811057,1.00237926570862,1.00238086713687,3.67864655294917,0.535047130571663,-10000.0,-0.593810967675247,-0.939013283434871,11.9189682272061,-13.1131087436959,18.065159685952,-13.1131087436959,1.52977714035698,-10000.0,2.74523986775442,Manzanilla
